130,2,9.321059
131,2,9.299656
132,2,9.278351
133,2,9.257143
134,2,9.236032
135,2,9.215017
136,2,9.194098
137,2,9.173273
138,2,9.152542
139,2,9.131905
140,2,9.111361
141,2,9.090909
142,2,9.070549
143,2,9.050279
144,2,9.030100
145,2,9.010011
146,2,8.990011
147,2,8.970100
148,2,8.950276
149,2,8.930540
150,2,8.910891
151,2,8.891328
152,2,8.871851
153,2,8.852459
154,2,8.833152
155,2,8.813928
156,2,8.794788
157,2,8.775731
158,2,8.756757
159,2,8.737864
160,2,8.719053
161,2,8.700322
162,2,8.681672
163,2,8.663102
164,2,8.644610
165,2,8.626198
166,2,8.607864
167,2,8.589608
168,2,8.571429
169,2,8.553326
170,2,8.535300
171,2,8.517350
172,2,8.499475
173,2,8.481675
174,2,8.463950
175,2,8.446298
176,2,8.428720
177,2,8.411215
178,2,8.393782
179,2,8.376422
180,2,8.359133
181,2,8.324769
182,2,8.290686
183,2,8.256881
184,2,8.223350
185,2,8.190091
186,2,8.157100
187,2,8.124373
188,2,8.091908
189,2,8.059701
190,2,8.027750
191,2,7.996051
192,2,7.964602
193,2,7.933399
194,2,7.902439
195,2,7.871720
196,2,7.841239
197,2,7.810993
198,2,7.780980
199,2,7.751196
200,2,7.721640
201,2,7.721640
202,2,7.721640
203,2,7.721640
204,2,7.721640
205,2,7.721640
206,2,7.721640
207,2,7.721640
208,2,7.721640
209,2,7.721640
210,2,7.721640
211,2,7.721640
212,2,7.721640
213,2,7.721640
214,2,7.721640
215,2,7.721640
216,2,7.721640
217,2,7.721640
218,2,7.721640
219,2,7.721640
220,2,7.721640
221,2,7.721640
222,2,7.721640
223,2,7.721640
224,2,7.721640
225,2,7.721640
226,2,7.721640
227,2,7.721640
228,2,7.721640
229,2,7.721640
230,2,7.721640
231,2,7.721640
232,2,7.721640
233,2,7.721640
234,2,7.721640
235,2,7.721640
236,2,7.721640
237,2,7.721640
238,2,7.721640
239,2,7.721640
240,2,7.721640
241,2,7.721640
242,2,7.721640
1,3,13.064516
2,3,13.043478
3,3,13.022508
4,3,13.001605
5,3,12.980769
6,3,12.960000
7,3,12.939297
8,3,12.918660
9,3,12.898089
10,3,12.877583
11,3,12.857143
12,3,12.836767
13,3,12.816456
14,3,12.796209
15,3,12.776025
16,3,12.755906
17,3,12.735849
18,3,12.715856
19,3,12.695925
20,3,12.676056
21,3,12.656250
22,3,12.636505
23,3,12.616822
24,3,12.597201
25,3,12.577640
26,3,12.558140
27,3,12.538700
28,3,12.519320
29,3,12.500000
30,3,12.480740
31,3,12.442396
32,3,12.404288
33,3,12.366412
34,3,12.328767
35,3,12.291351
36,3,12.254160
37,3,12.217195
38,3,12.180451
39,3,12.143928
40,3,12.107623
41,3,12.071535
42,3,12.035661
43,3,12.000000
44,3,11.964549
45,3,11.929308
46,3,11.894273
47,3,11.859444
48,3,11.824818
49,3,11.790393
50,3,11.756168
51,3,11.722142
52,3,11.688312
53,3,11.654676
54,3,11.621234
55,3,11.587983
56,3,11.554922
57,3,11.522048
58,3,11.489362
59,3,11.456860
60,3,11.424542
61,3,11.344538
62,3,11.265647
63,3,11.187845
64,3,11.111111
65,3,11.035422
66,3,10.960758
67,3,10.887097
68,3,10.814419
69,3,10.742706
70,3,10.671937
71,3,10.602094
72,3,10.533160
73,3,10.465116
74,3,10.397946
75,3,10.331633
76,3,10.266160
77,3,10.201511
78,3,10.137672
79,3,10.074627
80,3,10.012361
81,3,9.926471
82,3,9.842041
83,3,9.759036
84,3,9.677419
85,3,9.597156
86,3,9.518214
87,3,9.440559
88,3,9.364162
89,3,9.288991
90,3,9.215017
91,3,9.142212
92,3,9.070549
93,3,9.000000
94,3,8.930540
95,3,8.862144
96,3,8.794788
97,3,8.728448
98,3,8.663102
99,3,8.598726
100,3,8.535300
101,3,8.472803
102,3,8.411215
103,3,8.350515
104,3,8.333333
105,3,8.316222
106,3,8.299180
107,3,8.282209
108,3,8.265306
109,3,8.248473
110,3,8.231707
111,3,8.215010
112,3,8.198381
113,3,8.181818
114,3,8.165323
115,3,8.148893
116,3,8.132530
117,3,8.116232
118,3,8.100000
119,3,8.083832
120,3,8.067729
121,3,8.043694
122,3,8.019802
123,3,7.996051
124,3,7.972441
125,3,7.948970
126,3,7.925636
127,3,7.902439
128,3,7.879377
129,3,7.856450
130,3,7.833656
131,3,7.810993
132,3,7.788462
133,3,7.766059
134,3,7.743786
135,3,7.721640
136,3,7.699620
137,3,7.677725
138,3,7.655955
139,3,7.634307
140,3,7.612782
141,3,7.591378
142,3,7.591378
143,3,7.591378
144,3,7.591378
145,3,7.591378
146,3,7.591378
147,3,7.591378
148,3,7.591378
149,3,7.591378
150,3,7.591378
151,3,7.591378
152,3,7.591378
153,3,7.591378
154,3,7.591378
155,3,7.591378
156,3,7.591378
157,3,7.591378
158,3,7.591378
159,3,7.591378
160,3,7.591378
161,3,7.591378
162,3,7.591378
163,3,7.591378
164,3,7.591378
165,3,7.591378
166,3,7.591378
167,3,7.591378
168,3,7.591378
169,3,7.591378
170,3,7.591378
171,3,7.591378
172,3,7.591378
173,3,7.591378
174,3,7.591378
175,3,7.591378
176,3,7.591378
177,3,7.591378
178,3,7.591378
179,3,7.591378
180,3,7.591378
